"hv_gene","gc_hv_transcript","probeset","gc_percent_coverage","gc_percent_identity"
"HORVU5Hr1G007220","HORVU5Hr1G007220.2","Contig10432_at",98.8023952095808,94.758
"HORVU5Hr1G026240","HORVU5Hr1G026240.2","Contig10433_at",79.2792792792793,100
"HORVU2Hr1G105800","HORVU2Hr1G105800.13","Contig10434_at",93.5064935064935,99.884
"HORVU3Hr1G065500","HORVU3Hr1G065500.1","Contig10436_at",100,97.312
"HORVU4Hr1G065560","HORVU4Hr1G065560.2","Contig10437_at",100,99.778
"HORVU2Hr1G102190","HORVU2Hr1G102190.1","Contig10438_at",100,99.863
"HORVU5Hr1G078090","HORVU5Hr1G078090.2","Contig10439_at",56.8862275449102,100
"HORVU4Hr1G040980","HORVU4Hr1G040980.1","Contig1044_s_at",100,92.667
"HORVU1Hr1G026800","HORVU1Hr1G026800.1","Contig10440_at",94.4444444444444,100
"HORVU5Hr1G062290","HORVU5Hr1G062290.6","Contig10441_at",77.2522522522522,100
"HORVU4Hr1G072280","HORVU4Hr1G072280.26","Contig10443_at",81.9548872180451,99.695
"HORVU2Hr1G048110","HORVU2Hr1G048110.6","Contig10444_at",81.1659192825112,99.89
"HORVU4Hr1G069760","HORVU4Hr1G069760.10","Contig10445_at",69.0647482014388,100
"HORVU1Hr1G049420","HORVU1Hr1G049420.5","Contig10448_at",92.7875243664717,99.58
"HORVU6Hr1G035610","HORVU6Hr1G035610.5","Contig10449_at",93.3130699088146,99.783
"HORVU5Hr1G105760","HORVU5Hr1G105760.4","Contig10451_at",100,100
"HORVU7Hr1G000750","HORVU7Hr1G000750.3","Contig10452_at",98.2795698924731,97.374
"HORVU6Hr1G088610","HORVU6Hr1G088610.2","Contig10453_at",99.8692810457516,99.673
"HORVU6Hr1G005240","HORVU6Hr1G005240.3","Contig10454_s_at",80.7583474816072,99.369
"HORVU2Hr1G055640","HORVU2Hr1G055640.5","Contig10455_at",64.0094711917916,99.877
"HORVU4Hr1G086150","HORVU4Hr1G086150.3","Contig10456_at",95.8868894601543,99.821
"HORVU1Hr1G029490","HORVU1Hr1G029490.2","Contig10457_at",100,100
"HORVU2Hr1G067120","HORVU2Hr1G067120.1","Contig10458_s_at",64.797507788162,97.115
"HORVU2Hr1G067120","HORVU2Hr1G067120.1","Contig10459_at",63.8629283489097,98.049
"HORVU4Hr1G040980","HORVU4Hr1G040980.1","Contig1046_s_at",100,90
"HORVU2Hr1G067120","HORVU2Hr1G067120.1","Contig10460_at",62.3052959501558,97.5
"HORVU3Hr1G086940","HORVU3Hr1G086940.1","Contig10463_at",60,98.927
"HORVU2Hr1G113350","HORVU2Hr1G113350.3","Contig10466_at",87.9432624113475,98.759
"HORVU2Hr1G056770","HORVU2Hr1G056770.49","Contig10468_at",96.989247311828,96.46
"HORVU4Hr1G022970","HORVU4Hr1G022970.2","Contig10471_at",90.9523809523809,100
"HORVU6Hr1G062380","HORVU6Hr1G062380.3","Contig10472_at",59.2959295929593,92.701
"HORVU1Hr1G059350","HORVU1Hr1G059350.1","Contig10474_at",80.3784860557769,99.628
"HORVU6Hr1G087100","HORVU6Hr1G087100.1","Contig10475_at",87.9101899827289,99.804
"HORVU3Hr1G018940","HORVU3Hr1G018940.1","Contig10476_at",88.671875,100
"HORVU1Hr1G067460","HORVU1Hr1G067460.6","Contig10477_at",84.4331641285956,99.8
"HORVU6Hr1G016970","HORVU6Hr1G016970.1","Contig10479_at",82.6275787187839,94.416
"HORVU7Hr1G103550","HORVU7Hr1G103550.4","Contig1048_at",100,100
"HORVU2Hr1G010540","HORVU2Hr1G010540.1","Contig10480_at",100,89.141
"HORVU3Hr1G079800","HORVU3Hr1G079800.1","Contig10481_at",73.5672514619883,100
"HORVU6Hr1G075810","HORVU6Hr1G075810.2","Contig10483_at",100,99.874
"HORVU6Hr1G075770","HORVU6Hr1G075770.1","Contig10483_at",100,99.874
"HORVU3Hr1G092690","HORVU3Hr1G092690.2","Contig10484_at",70.7436399217221,100
"HORVU5Hr1G029490","HORVU5Hr1G029490.2","Contig10488_s_at",70.1688555347092,97.906
"HORVU5Hr1G029490","HORVU5Hr1G029490.2","Contig10489_at",97.1354166666667,99.866
"HORVU5Hr1G029310","HORVU5Hr1G029310.1","Contig10490_s_at",100,100
"HORVU5Hr1G093300","HORVU5Hr1G093300.2","Contig10491_at",91.2121212121212,100
"HORVU1Hr1G044710","HORVU1Hr1G044710.2","Contig10492_at",91.9158361018826,100
"HORVU1Hr1G054450","HORVU1Hr1G054450.2","Contig10494_at",92.7960927960928,99.605
"HORVU1Hr1G054450","HORVU1Hr1G054450.2","Contig10495_s_at",50.4273504273504,100
"HORVU2Hr1G012860","HORVU2Hr1G012860.1","Contig10496_at",71.9717064544651,100
"HORVU5Hr1G013840","HORVU5Hr1G013840.1","Contig10498_at",95.7610789980732,96.378
"HORVU7Hr1G081590","HORVU7Hr1G081590.1","Contig10499_at",78.6499215070644,100
"HORVU7Hr1G025160","HORVU7Hr1G025160.2","Contig105_at",99.5133819951338,89.731
"HORVU1Hr1G073670","HORVU1Hr1G073670.1","Contig105_at",99.5133819951338,89.731
"HORVU4Hr1G040980","HORVU4Hr1G040980.1","Contig1050_s_at",100,94
"HORVU4Hr1G047260","HORVU4Hr1G047260.3","Contig10500_at",100,92.641
"HORVU6Hr1G019670","HORVU6Hr1G019670.1","Contig10502_at",83.6021505376344,99.598
"HORVU2Hr1G047850","HORVU2Hr1G047850.4","Contig10503_at",98.5701519213583,99.909
"HORVU2Hr1G077230","HORVU2Hr1G077230.3","Contig10506_at",81.9338422391858,99.534
"HORVU5Hr1G059010","HORVU5Hr1G059010.1","Contig10509_at",89.8305084745763,99.686
"HORVU4Hr1G040980","HORVU4Hr1G040980.1","Contig1051_s_at",99.3333333333333,93.289
"HORVU2Hr1G063630","HORVU2Hr1G063630.4","Contig10510_at",91.0884353741497,100
"HORVU1Hr1G074410","HORVU1Hr1G074410.4","Contig10511_at",82.765737874097,99.875
"HORVU5Hr1G097150","HORVU5Hr1G097150.1","Contig10514_at",71.5390021082221,99.214
"HORVU5Hr1G116740","HORVU5Hr1G116740.1","Contig10517_at",100,99.884
"HORVU1Hr1G042020","HORVU1Hr1G042020.1","Contig10518_at",53.6428110896196,100
"HORVU1Hr1G023480","HORVU1Hr1G023480.6","Contig10521_at",79.6370967741936,99.899
"HORVU5Hr1G063940","HORVU5Hr1G063940.2","Contig10522_at",57.6023391812866,100
"HORVU2Hr1G013790","HORVU2Hr1G013790.2","Contig10523_at",100,99.725
"HORVU2Hr1G122730","HORVU2Hr1G122730.13","Contig10526_at",87.6134543513081,80.06
"HORVU3Hr1G096280","HORVU3Hr1G096280.2","Contig10529_at",100,100
"HORVU7Hr1G108830","HORVU7Hr1G108830.1","Contig1053_at",100,99.449
"HORVU5Hr1G124350","HORVU5Hr1G124350.1","Contig10531_at",93.0496453900709,99.238
"HORVU2Hr1G092960","HORVU2Hr1G092960.1","Contig10532_at",76.8377253814147,99.729
"HORVU2Hr1G092920","HORVU2Hr1G092920.1","Contig10532_at",76.8377253814147,99.729
"HORVU4Hr1G080050","HORVU4Hr1G080050.3","Contig10533_at",100,99.82
"HORVU2Hr1G078250","HORVU2Hr1G078250.2","Contig10534_s_at",92.2480620155039,100
"HORVU2Hr1G078250","HORVU2Hr1G078250.2","Contig10535_at",87.0801033591731,98.525
"HORVU6Hr1G060690","HORVU6Hr1G060690.1","Contig10536_at",93.469387755102,99.418
"HORVU4Hr1G049430","HORVU4Hr1G049430.1","Contig10539_at",88.7387387387387,100
"HORVU6Hr1G033580","HORVU6Hr1G033580.5","Contig10540_at",94.9546485260771,100
"HORVU5Hr1G059050","HORVU5Hr1G059050.1","Contig10541_at",100,99.679
"HORVU3Hr1G038540","HORVU3Hr1G038540.1","Contig10542_at",100,100
"HORVU3Hr1G090870","HORVU3Hr1G090870.1","Contig10543_at",100,99.386
"HORVU4Hr1G032190","HORVU4Hr1G032190.1","Contig10548_at",73.2332155477032,100
"HORVU6Hr1G037990","HORVU6Hr1G037990.1","Contig10549_at",100,93.151
"HORVU0Hr1G025540","HORVU0Hr1G025540.2","Contig10555_at",100,99.624
"HORVU4Hr1G078010","HORVU4Hr1G078010.1","Contig10558_at",98.9945862335654,99.844
"HORVU7Hr1G103160","HORVU7Hr1G103160.4","Contig1056_s_at",100,93.554
"HORVU0Hr1G007150","HORVU0Hr1G007150.1","Contig10560_at",94.5848375451263,99.746
"HORVU2Hr1G015310","HORVU2Hr1G015310.1","Contig10562_at",100,98.246
"HORVU7Hr1G026000","HORVU7Hr1G026000.2","Contig10563_at",90.5405405405405,99.668
"HORVU5Hr1G022070","HORVU5Hr1G022070.2","Contig10564_at",67.0744138634047,100
"HORVU0Hr1G022050","HORVU0Hr1G022050.10","Contig10566_at",72.962962962963,100
"HORVU3Hr1G098020","HORVU3Hr1G098020.1","Contig10568_at",69.3002257336343,99.566
"HORVU1Hr1G062980","HORVU1Hr1G062980.2","Contig10569_at",92.7230046948357,99.662
"HORVU6Hr1G064740","HORVU6Hr1G064740.1","Contig10570_at",100,100
"HORVU1Hr1G027770","HORVU1Hr1G027770.1","Contig10576_at",100,99.937
"HORVU1Hr1G062460","HORVU1Hr1G062460.2","Contig10577_at",97.7455716586151,100
"HORVU5Hr1G037910","HORVU5Hr1G037910.1","Contig10578_at",100,100
"HORVU3Hr1G092390","HORVU3Hr1G092390.10","Contig10579_at",95.6873315363881,99.718
"HORVU7Hr1G103170","HORVU7Hr1G103170.9","Contig1058_x_at",68.1647940074906,93.681
"HORVU2Hr1G120400","HORVU2Hr1G120400.1","Contig10580_at",100,99.854
"HORVU2Hr1G106490","HORVU2Hr1G106490.6","Contig10581_at",57.1428571428571,96.094
"HORVU3Hr1G015550","HORVU3Hr1G015550.1","Contig10583_at",98.5,98.477
"HORVU4Hr1G003700","HORVU4Hr1G003700.12","Contig10584_at",85.9259259259259,97.994
"HORVU7Hr1G038160","HORVU7Hr1G038160.1","Contig10585_at",100,100
"HORVU5Hr1G112300","HORVU5Hr1G112300.1","Contig10587_at",67.0876085240726,99.529
"HORVU2Hr1G001390","HORVU2Hr1G001390.1","Contig10589_at",100,99.298
"HORVU4Hr1G055350","HORVU4Hr1G055350.19","Contig10590_at",84.8678943154524,99.811
"HORVU6Hr1G038870","HORVU6Hr1G038870.11","Contig10592_at",88.149556400507,99.928
"HORVU7Hr1G037070","HORVU7Hr1G037070.4","Contig10594_at",76.4003673094582,99.519
"HORVU5Hr1G068200","HORVU5Hr1G068200.3","Contig10595_at",68.6534216335541,100
"HORVU7Hr1G051280","HORVU7Hr1G051280.1","Contig10596_at",81.4864864864865,100
"HORVU2Hr1G021870","HORVU2Hr1G021870.23","Contig10597_at",100,99.93
"HORVU7Hr1G047500","HORVU7Hr1G047500.2","Contig10599_at",99.5769881556684,100
"HORVU7Hr1G025160","HORVU7Hr1G025160.2","Contig106_x_at",100,96.594
"HORVU6Hr1G012810","HORVU6Hr1G012810.1","Contig10602_at",96.100278551532,98.937
"HORVU6Hr1G035270","HORVU6Hr1G035270.1","Contig10603_at",98.6111111111111,100
"HORVU5Hr1G096090","HORVU5Hr1G096090.8","Contig10604_at",100,99.412
"HORVU1Hr1G067200","HORVU1Hr1G067200.1","Contig10606_at",100,99.762
"HORVU5Hr1G097650","HORVU5Hr1G097650.1","Contig10607_at",96.0470085470085,99.889
"HORVU0Hr1G031960","HORVU0Hr1G031960.1","Contig10608_at",80.1980198019802,82.734
"HORVU3Hr1G114290","HORVU3Hr1G114290.1","Contig10608_at",80.1980198019802,82.734
"HORVU6Hr1G049000","HORVU6Hr1G049000.2","Contig10612_at",100,97.531
"HORVU5Hr1G112530","HORVU5Hr1G112530.1","Contig10614_at",86.1985472154964,99.719
"HORVU4Hr1G075090","HORVU4Hr1G075090.1","Contig10615_at",76.2645914396887,99.491
"HORVU3Hr1G101170","HORVU3Hr1G101170.1","Contig10617_at",54.4554455445545,96.364
"HORVU5Hr1G020430","HORVU5Hr1G020430.1","Contig10618_at",73.8366988586479,99.881
"HORVU4Hr1G053180","HORVU4Hr1G053180.1","Contig10619_at",100,100
"HORVU2Hr1G019780","HORVU2Hr1G019780.2","Contig10620_at",62.2623574144487,100
"HORVU0Hr1G005960","HORVU0Hr1G005960.2","Contig10621_at",72.3809523809524,100
"HORVU4Hr1G004170","HORVU4Hr1G004170.2","Contig10624_at",86.2222222222222,97
"HORVU6Hr1G019480","HORVU6Hr1G019480.2","Contig10625_at",85.530005608525,99.934
"HORVU3Hr1G078540","HORVU3Hr1G078540.1","Contig10627_at",97.3333333333333,100
"HORVU3Hr1G063280","HORVU3Hr1G063280.6","Contig10628_at",100,99.92
"HORVU5Hr1G113020","HORVU5Hr1G113020.2","Contig10629_at",100,99.051
"HORVU5Hr1G065170","HORVU5Hr1G065170.1","Contig1063_s_at",90.0673400673401,100
"HORVU5Hr1G114910","HORVU5Hr1G114910.1","Contig10630_at",50.624133148405,100
"HORVU3Hr1G085520","HORVU3Hr1G085520.2","Contig10632_at",74.7899159663866,99.888
"HORVU3Hr1G085520","HORVU3Hr1G085520.2","Contig10632_s_at",74.7899159663866,99.888
"HORVU6Hr1G046540","HORVU6Hr1G046540.4","Contig10633_at",92.3803526448363,99.728
"HORVU2Hr1G102780","HORVU2Hr1G102780.3","Contig10635_at",76.8166089965398,100
"HORVU1Hr1G052760","HORVU1Hr1G052760.1","Contig10636_at",90.7801418439716,99.922
"HORVU3Hr1G077390","HORVU3Hr1G077390.1","Contig10638_s_at",100,93.878
"HORVU7Hr1G082380","HORVU7Hr1G082380.3","Contig1064_at",68.5144124168514,99.784
"HORVU1Hr1G094920","HORVU1Hr1G094920.5","Contig10641_at",58.9866156787763,100
"HORVU5Hr1G078330","HORVU5Hr1G078330.3","Contig10643_at",100,100
"HORVU5Hr1G104640","HORVU5Hr1G104640.1","Contig10644_at",98.9247311827957,84.409
"HORVU5Hr1G104640","HORVU5Hr1G104640.1","Contig10645_at",84.4086021505376,93.789
"HORVU3Hr1G110990","HORVU3Hr1G110990.1","Contig10646_at",100,97.193
"HORVU5Hr1G084390","HORVU5Hr1G084390.4","Contig10647_at",95.042735042735,99.641
"HORVU1Hr1G064700","HORVU1Hr1G064700.2","Contig10648_at",87.085635359116,99.683
"HORVU3Hr1G096780","HORVU3Hr1G096780.3","Contig10649_at",68.6203787195672,99.606
"HORVU5Hr1G097720","HORVU5Hr1G097720.1","Contig10650_at",65.7698056801196,99.773
"HORVU5Hr1G097720","HORVU5Hr1G097720.1","Contig10651_s_at",88.6075949367088,97.959
"HORVU5Hr1G097720","HORVU5Hr1G097720.1","Contig10651_at",88.6075949367088,97.959
"HORVU5Hr1G019040","HORVU5Hr1G019040.1","Contig10652_at",100,99.878
"HORVU1Hr1G057630","HORVU1Hr1G057630.5","Contig10655_s_at",52.8662420382166,98.795
"HORVU1Hr1G057630","HORVU1Hr1G057630.5","Contig10655_at",52.8662420382166,98.795
"HORVU2Hr1G060390","HORVU2Hr1G060390.2","Contig10655_s_at",52.8662420382166,98.795
"HORVU2Hr1G060390","HORVU2Hr1G060390.2","Contig10655_at",52.8662420382166,98.795
"HORVU6Hr1G058250","HORVU6Hr1G058250.1","Contig10656_at",85.0152905198777,98.441
"HORVU5Hr1G117800","HORVU5Hr1G117800.2","Contig10657_at",97.1813725490196,98.991
"HORVU5Hr1G065220","HORVU5Hr1G065220.4","Contig10661_at",96.7289719626168,99.356
"HORVU7Hr1G107550","HORVU7Hr1G107550.5","Contig10662_at",96.7099567099567,99.112
"HORVU7Hr1G041460","HORVU7Hr1G041460.1","Contig10663_at",66.9362084456424,99.866
"HORVU3Hr1G035650","HORVU3Hr1G035650.1","Contig10667_at",100,100
"HORVU7Hr1G092810","HORVU7Hr1G092810.3","Contig10668_at",97.8593272171254,100
"HORVU3Hr1G021810","HORVU3Hr1G021810.5","Contig10670_at",59.6377749029754,99.783
"HORVU2Hr1G001350","HORVU2Hr1G001350.2","Contig10671_at",97.289972899729,99.721
"HORVU6Hr1G081930","HORVU6Hr1G081930.1","Contig10672_at",96.969696969697,99.554
"HORVU7Hr1G064050","HORVU7Hr1G064050.3","Contig10676_at",83.3333333333333,99.692
"HORVU1Hr1G056180","HORVU1Hr1G056180.2","Contig10681_at",73.1162790697674,99.873
"HORVU1Hr1G014080","HORVU1Hr1G014080.2","Contig10682_at",100,100
"HORVU7Hr1G058760","HORVU7Hr1G058760.3","Contig10683_at",74.3502824858757,99.848
"HORVU4Hr1G066300","HORVU4Hr1G066300.1","Contig10684_at",88.7750122010737,100
"HORVU4Hr1G080000","HORVU4Hr1G080000.1","Contig10685_at",73.4069668649108,100
"HORVU7Hr1G099650","HORVU7Hr1G099650.1","Contig10686_at",90.9282700421941,100
"HORVU7Hr1G099650","HORVU7Hr1G099650.1","Contig10686_s_at",90.9282700421941,100
"HORVU6Hr1G009220","HORVU6Hr1G009220.1","Contig10688_at",94.0027894002789,99.703
"HORVU5Hr1G088940","HORVU5Hr1G088940.3","Contig10689_at",88.0439980870397,99.946
"HORVU0Hr1G028010","HORVU0Hr1G028010.3","Contig10689_at",88.0439980870397,99.946
"HORVU5Hr1G029130","HORVU5Hr1G029130.19","Contig10690_at",100,99.487
"HORVU1Hr1G050960","HORVU1Hr1G050960.3","Contig10691_s_at",79.53181272509,100
"HORVU1Hr1G050960","HORVU1Hr1G050960.3","Contig10691_at",79.53181272509,100
"HORVU1Hr1G029460","HORVU1Hr1G029460.4","Contig10693_at",100,100
"HORVU2Hr1G098650","HORVU2Hr1G098650.1","Contig10694_at",79.1743684534812,99.922
"HORVU7Hr1G055190","HORVU7Hr1G055190.1","Contig10695_at",92.1985815602837,99.231
"HORVU7Hr1G055190","HORVU7Hr1G055190.1","Contig10696_at",87.9432624113475,91.935
"HORVU4Hr1G039300","HORVU4Hr1G039300.2","Contig10698_at",71.5970961887477,100
"HORVU5Hr1G111310","HORVU5Hr1G111310.7","Contig10699_at",76.4227642276423,99.823
"HORVU5Hr1G101570","HORVU5Hr1G101570.2","Contig107_s_at",75.1515151515151,98.387
"HORVU5Hr1G101570","HORVU5Hr1G101570.2","Contig107_x_at",75.1515151515151,98.387
"HORVU3Hr1G019190","HORVU3Hr1G019190.1","Contig10700_at",100,100
"HORVU7Hr1G089470","HORVU7Hr1G089470.2","Contig10701_at",100,98.786
"HORVU2Hr1G010660","HORVU2Hr1G010660.10","Contig10704_at",70.5882352941177,100
"HORVU5Hr1G045180","HORVU5Hr1G045180.1","Contig10705_at",100,100
"HORVU6Hr1G028920","HORVU6Hr1G028920.24","Contig10706_at",100,97.756
"HORVU7Hr1G009940","HORVU7Hr1G009940.2","Contig10709_at",100,99.17
"HORVU3Hr1G030620","HORVU3Hr1G030620.2","Contig10710_at",95.0089126559715,100
"HORVU7Hr1G098540","HORVU7Hr1G098540.1","Contig10711_at",98.9210675752413,99.483
"HORVU4Hr1G058150","HORVU4Hr1G058150.1","Contig10712_at",100,100
"HORVU2Hr1G080100","HORVU2Hr1G080100.6","Contig10713_at",100,99.82
"HORVU4Hr1G077300","HORVU4Hr1G077300.1","Contig10717_at",88.034188034188,100
"HORVU3Hr1G072810","HORVU3Hr1G072810.1","Contig10718_at",60.7543323139653,99.664
"HORVU2Hr1G020140","HORVU2Hr1G020140.3","Contig10719_at",80.1546391752577,100
"HORVU4Hr1G040980","HORVU4Hr1G040980.1","Contig1072_s_at",99.3333333333333,94.631
"HORVU7Hr1G077200","HORVU7Hr1G077200.6","Contig10720_at",83.7866108786611,99.688
"HORVU0Hr1G016450","HORVU0Hr1G016450.1","Contig10721_at",97.7072310405644,98.917
"HORVU2Hr1G106410","HORVU2Hr1G106410.9","Contig10722_at",77.5358733300346,99.745
"HORVU1Hr1G045610","HORVU1Hr1G045610.5","Contig10724_at",86.8757259001161,99.866
"HORVU4Hr1G064000","HORVU4Hr1G064000.5","Contig10725_at",100,99.797
"HORVU7Hr1G040460","HORVU7Hr1G040460.4","Contig10726_at",72.2952477249747,100
"HORVU5Hr1G075760","HORVU5Hr1G075760.1","Contig10728_at",64.5283018867924,99.708
"HORVU2Hr1G107990","HORVU2Hr1G107990.1","Contig10730_at",100,100
"HORVU3Hr1G037180","HORVU3Hr1G037180.3","Contig10734_at",100,100
"HORVU7Hr1G106500","HORVU7Hr1G106500.1","Contig10735_at",100,99.748
"HORVU7Hr1G106630","HORVU7Hr1G106630.1","Contig10736_at",100,99.874
"HORVU6Hr1G068910","HORVU6Hr1G068910.1","Contig10738_at",73.7876802096986,99.29
"HORVU5Hr1G059200","HORVU5Hr1G059200.2","Contig10739_at",97.3868706182282,98.429
"HORVU4Hr1G087390","HORVU4Hr1G087390.1","Contig10740_at",100,99.603
"HORVU4Hr1G053790","HORVU4Hr1G053790.2","Contig10741_at",100,99.597
"HORVU7Hr1G072200","HORVU7Hr1G072200.2","Contig10742_at",92.2190201729107,100
"HORVU5Hr1G094880","HORVU5Hr1G094880.3","Contig10743_at",76.8496420047733,76.915
"HORVU2Hr1G020790","HORVU2Hr1G020790.3","Contig10745_at",100,99.55
"HORVU1Hr1G010510","HORVU1Hr1G010510.1","Contig10747_at",84.7222222222222,100
"HORVU6Hr1G062190","HORVU6Hr1G062190.1","Contig10749_at",60.472972972973,100
"HORVU6Hr1G021570","HORVU6Hr1G021570.1","Contig10750_at",58.6785009861933,99.832
"HORVU1Hr1G055580","HORVU1Hr1G055580.22","Contig10752_at",68.248429867411,99.289
"HORVU1Hr1G091570","HORVU1Hr1G091570.1","Contig10753_at",82.566168009206,99.861
"HORVU7Hr1G074430","HORVU7Hr1G074430.2","Contig10755_at",65.3534183082271,99.645
"HORVU4Hr1G072360","HORVU4Hr1G072360.4","Contig10756_at",67.6767676767677,99.787
"HORVU4Hr1G072360","HORVU4Hr1G072360.4","Contig10756_x_at",67.6767676767677,99.787
"HORVU5Hr1G007780","HORVU5Hr1G007780.1","Contig10758_at",85.2385238523852,99.474
"HORVU5Hr1G070260","HORVU5Hr1G070260.1","Contig10759_at",100,99.628
"HORVU3Hr1G061190","HORVU3Hr1G061190.1","Contig10764_at",100,95.977
"HORVU4Hr1G065620","HORVU4Hr1G065620.1","Contig10767_at",77.8272484416741,99.657
"HORVU7Hr1G048810","HORVU7Hr1G048810.1","Contig10768_s_at",68.375325803649,100
"HORVU3Hr1G015050","HORVU3Hr1G015050.9","Contig10771_at",100,99.216
"HORVU3Hr1G015050","HORVU3Hr1G015050.9","Contig10771_s_at",100,99.216
"HORVU3Hr1G089090","HORVU3Hr1G089090.2","Contig10775_at",66.491043203372,99.525
"HORVU5Hr1G010300","HORVU5Hr1G010300.4","Contig10776_at",57.8358208955224,93.419
"HORVU5Hr1G010300","HORVU5Hr1G010300.4","Contig10777_at",74.0917782026769,99.871
"HORVU7Hr1G019680","HORVU7Hr1G019680.1","Contig10778_s_at",69.2868719611021,99.649
"HORVU7Hr1G019680","HORVU7Hr1G019680.1","Contig10778_at",69.2868719611021,99.649
"HORVU3Hr1G056960","HORVU3Hr1G056960.2","Contig10779_at",83.1890331890332,99.913
"HORVU6Hr1G016150","HORVU6Hr1G016150.3","Contig1078_x_at",97.766323024055,99.121
"HORVU3Hr1G015540","HORVU3Hr1G015540.2","Contig10780_at",100,99.899
"HORVU1Hr1G058140","HORVU1Hr1G058140.1","Contig10781_at",100,100
"HORVU2Hr1G051690","HORVU2Hr1G051690.3","Contig10782_at",79.3814432989691,99.924
"HORVU2Hr1G019200","HORVU2Hr1G019200.4","Contig10783_at",100,99.43
"HORVU2Hr1G019200","HORVU2Hr1G019200.4","Contig10783_s_at",100,99.43
"HORVU2Hr1G116320","HORVU2Hr1G116320.3","Contig10785_at",81.4738292011019,98.563
"HORVU7Hr1G052580","HORVU7Hr1G052580.1","Contig10786_at",100,100
"HORVU6Hr1G016120","HORVU6Hr1G016120.11","Contig10787_at",100,99.466
"HORVU1Hr1G023660","HORVU1Hr1G023660.1","Contig1079_x_at",95.1851851851852,96.117
"HORVU6Hr1G082060","HORVU6Hr1G082060.3","Contig10790_at",100,98.505
"HORVU4Hr1G079710","HORVU4Hr1G079710.1","Contig10791_s_at",72.0299345182413,99.222
"HORVU3Hr1G107920","HORVU3Hr1G107920.5","Contig10793_at",88.1836596893991,99.771
"HORVU4Hr1G026030","HORVU4Hr1G026030.5","Contig10794_at",81.0185185185185,100
"HORVU4Hr1G075700","HORVU4Hr1G075700.5","Contig10796_at",71.4908456843941,99.269
"HORVU6Hr1G030870","HORVU6Hr1G030870.2","Contig10797_at",100,100
"HORVU5Hr1G106320","HORVU5Hr1G106320.1","Contig10798_at",100,100
"HORVU7Hr1G050740","HORVU7Hr1G050740.1","Contig10799_at",92.9824561403509,100
"HORVU7Hr1G086390","HORVU7Hr1G086390.1","Contig10800_at",100,91.005
"HORVU2Hr1G119540","HORVU2Hr1G119540.2","Contig10802_at",60.2941176470588,99.187
"HORVU1Hr1G022660","HORVU1Hr1G022660.1","Contig10803_at",100,100
"HORVU1Hr1G022660","HORVU1Hr1G022660.1","Contig10803_s_at",100,100
"HORVU6Hr1G072160","HORVU6Hr1G072160.1","Contig10807_at",50.9020618556701,100
"HORVU5Hr1G093390","HORVU5Hr1G093390.2","Contig10808_at",54.8585485854859,100
"HORVU0Hr1G003490","HORVU0Hr1G003490.2","Contig10811_at",84.4262295081967,100
"HORVU5Hr1G112380","HORVU5Hr1G112380.1","Contig10812_at",71.0109622411693,100
"HORVU1Hr1G040170","HORVU1Hr1G040170.2","Contig10814_at",62.508122157245,100
"HORVU4Hr1G002700","HORVU4Hr1G002700.3","Contig10815_at",97.7564102564102,100
"HORVU2Hr1G063820","HORVU2Hr1G063820.1","Contig10816_at",70.6349206349206,99.501
"HORVU6Hr1G065300","HORVU6Hr1G065300.3","Contig10819_at",50.2254791431792,100
"HORVU4Hr1G002350","HORVU4Hr1G002350.1","Contig10822_at",91.4634146341463,99.889
"HORVU2Hr1G104510","HORVU2Hr1G104510.2","Contig10823_at",100,100
"HORVU4Hr1G048960","HORVU4Hr1G048960.11","Contig10826_at",98.2954545454545,96.532
"HORVU7Hr1G074240","HORVU7Hr1G074240.2","Contig10827_at",100,100
"HORVU1Hr1G076470","HORVU1Hr1G076470.8","Contig10829_at",53.3742331288344,99.042
"HORVU7Hr1G021100","HORVU7Hr1G021100.2","Contig10832_s_at",75.4697286012526,98.755
"HORVU7Hr1G021100","HORVU7Hr1G021100.2","Contig10833_at",71.356783919598,99.577
"HORVU7Hr1G117540","HORVU7Hr1G117540.4","Contig10834_at",74.1214057507987,99.461
"HORVU7Hr1G117540","HORVU7Hr1G117540.4","Contig10834_s_at",74.1214057507987,99.461
"HORVU3Hr1G058380","HORVU3Hr1G058380.1","Contig10837_at",100,100
"HORVU1Hr1G082660","HORVU1Hr1G082660.1","Contig10838_at",73.4618916437098,99.875
"HORVU7Hr1G027120","HORVU7Hr1G027120.6","Contig10839_at",100,100
"HORVU3Hr1G046280","HORVU3Hr1G046280.4","Contig10840_at",55.8107167710508,100
"HORVU4Hr1G089220","HORVU4Hr1G089220.2","Contig10841_s_at",100,99.841
"HORVU6Hr1G063910","HORVU6Hr1G063910.1","Contig10845_at",90.5692926969523,99.937
"HORVU4Hr1G063880","HORVU4Hr1G063880.5","Contig10846_at",70.5185185185185,99.79
